batch_id,product_sk_id,warehouse_id,grn_date,mfg_date,expiry_date,quantity_on_hand,quantity_reserved,unit_cost_bdt
BAT-3094,350,4,2023-12-02,2023-11-02,2026-11-01,49,2,673.5
BAT-3095,350,5,2023-11-03,2023-10-04,2026-10-03,49,2,673.5
BAT-3096,350,3,2023-10-04,2023-09-04,2026-09-03,49,2,673.5
BAT-3097,350,1,2023-08-31,2023-08-01,2026-07-31,49,2,673.5
BAT-3098,350,3,2023-08-02,2023-07-03,2026-07-02,49,2,673.5
BAT-3099,350,2,2023-07-05,2023-06-05,2026-06-04,49,2,673.5
BAT-3100,351,1,2023-12-03,2023-11-03,2024-11-02,33,1,308.25
BAT-3101,351,5,2023-11-02,2023-10-03,2024-10-02,33,1,308.25
BAT-3102,351,5,2023-10-01,2023-09-01,2024-08-31,33,1,308.25
BAT-3103,351,3,2023-09-01,2023-08-02,2024-08-01,33,1,308.25
BAT-3104,351,4,2023-08-02,2023-07-03,2024-07-02,33,1,308.25
BAT-3105,351,1,2023-07-06,2023-06-06,2024-06-05,33,1,308.25
BAT-3106,352,3,2023-11-30,2023-10-31,2024-10-30,33,1,480.0
BAT-3107,352,5,2023-10-31,2023-10-01,2024-09-30,33,1,480.0
BAT-3108,352,4,2023-10-03,2023-09-03,2024-09-02,33,1,480.0
BAT-3109,352,4,2023-09-02,2023-08-03,2024-08-02,33,1,480.0
BAT-3110,352,1,2023-08-01,2023-07-02,2024-07-01,33,1,480.0
BAT-3111,352,3,2023-07-04,2023-06-04,2024-06-03,33,1,480.0
BAT-3112,353,5,2023-11-29,2023-10-30,2025-10-29,29,1,311.25
BAT-3113,353,1,2023-10-30,2023-09-30,2025-09-29,29,1,311.25
BAT-3114,353,5,2023-10-02,2023-09-02,2025-09-01,29,1,311.25
BAT-3115,353,2,2023-09-01,2023-08-02,2025-08-01,29,1,311.25
BAT-3116,353,1,2023-08-05,2023-07-06,2025-07-05,29,1,311.25
BAT-3117,353,3,2023-07-02,2023-06-02,2025-06-01,29,1,311.25
BAT-3118,354,1,2023-12-02,2023-11-02,2025-04-30,42,2,663.75
BAT-3119,354,5,2023-10-30,2023-09-30,2025-03-28,42,2,663.75
BAT-3120,354,4,2023-10-04,2023-09-04,2025-03-02,42,2,663.75
BAT-3121,354,5,2023-09-04,2023-08-05,2025-01-31,42,2,663.75
BAT-3122,354,3,2023-08-05,2023-07-06,2025-01-01,42,2,663.75
BAT-3123,354,4,2023-07-02,2023-06-02,2024-11-28,42,2,663.75
BAT-3124,355,3,2023-12-02,2023-11-02,2025-11-01,16,0,179.25
BAT-3125,355,2,2023-11-01,2023-10-02,2025-10-01,16,0,179.25
BAT-3126,355,2,2023-10-04,2023-09-04,2025-09-03,16,0,179.25
BAT-3127,355,5,2023-09-04,2023-08-05,2025-08-04,16,0,179.25
BAT-3128,355,2,2023-08-05,2023-07-06,2025-07-05,16,0,179.25
BAT-3129,355,2,2023-07-02,2023-06-02,2025-06-01,16,0,179.25
BAT-3130,356,2,2023-12-01,2023-11-01,2024-10-31,45,2,941.25
BAT-3131,356,2,2023-10-31,2023-10-01,2024-09-30,45,2,941.25
BAT-3132,356,2,2023-10-04,2023-09-04,2024-09-03,45,2,941.25
BAT-3133,356,5,2023-08-31,2023-08-01,2024-07-31,45,2,941.25
BAT-3134,356,1,2023-08-02,2023-07-03,2024-07-02,45,2,941.25
BAT-3135,356,2,2023-07-04,2023-06-04,2024-06-03,45,2,941.25
BAT-3136,357,2,2023-11-30,2023-10-31,2026-10-30,40,2,242.25
BAT-3137,357,2,2023-10-30,2023-09-30,2026-09-29,40,2,242.25
BAT-3138,357,4,2023-10-03,2023-09-03,2026-09-02,40,2,242.25
BAT-3139,357,5,2023-08-31,2023-08-01,2026-07-31,40,2,242.25
BAT-3140,357,4,2023-08-02,2023-07-03,2026-07-02,40,2,242.25
BAT-3141,357,2,2023-07-02,2023-06-02,2026-06-01,40,2,242.25
BAT-3142,358,2,2023-12-03,2023-11-03,2024-11-02,45,2,1032.0
BAT-3143,358,3,2023-11-01,2023-10-02,2024-10-01,45,2,1032.0
BAT-3144,358,3,2023-10-03,2023-09-03,2024-09-02,45,2,1032.0
BAT-3145,358,3,2023-09-04,2023-08-05,2024-08-04,45,2,1032.0
BAT-3146,358,1,2023-08-05,2023-07-06,2024-07-05,45,2,1032.0
BAT-3147,358,5,2023-07-06,2023-06-06,2024-06-05,45,2,1032.0
BAT-3148,359,3,2023-12-01,2023-11-01,2024-10-31,43,2,876.0
BAT-3149,359,4,2023-11-01,2023-10-02,2024-10-01,43,2,876.0
BAT-3150,359,3,2023-10-01,2023-09-01,2024-08-31,43,2,876.0
BAT-3151,359,5,2023-09-01,2023-08-02,2024-08-01,43,2,876.0
BAT-3152,359,1,2023-08-01,2023-07-02,2024-07-01,43,2,876.0
BAT-3153,359,3,2023-07-04,2023-06-04,2024-06-03,43,2,876.0
BAT-3154,360,5,2023-11-29,2023-10-30,2026-10-29,60,3,1167.0
BAT-3155,360,3,2023-11-03,2023-10-04,2026-10-03,60,3,1167.0
BAT-3156,360,2,2023-10-04,2023-09-04,2026-09-03,60,3,1167.0
BAT-3157,360,3,2023-08-31,2023-08-01,2026-07-31,60,3,1167.0
BAT-3158,360,3,2023-08-02,2023-07-03,2026-07-02,60,3,1167.0
BAT-3159,360,3,2023-07-02,2023-06-02,2026-06-01,60,3,1167.0
BAT-3160,361,3,2023-12-01,2023-11-01,2024-10-31,15,0,123.75
BAT-3161,361,3,2023-11-03,2023-10-04,2024-10-03,15,0,123.75
BAT-3162,361,4,2023-09-30,2023-08-31,2024-08-30,15,0,123.75
BAT-3163,361,4,2023-09-03,2023-08-04,2024-08-03,15,0,123.75
BAT-3164,361,3,2023-08-05,2023-07-06,2024-07-05,15,0,123.75
BAT-3165,361,3,2023-07-06,2023-06-06,2024-06-05,15,0,123.75
BAT-3166,362,3,2023-12-02,2023-11-02,2025-11-01,60,3,1641.0
BAT-3167,362,3,2023-10-30,2023-09-30,2025-09-29,60,3,1641.0
BAT-3168,362,4,2023-10-02,2023-09-02,2025-09-01,60,3,1641.0
BAT-3169,362,2,2023-08-31,2023-08-01,2025-07-31,60,3,1641.0
BAT-3170,362,1,2023-08-03,2023-07-04,2025-07-03,60,3,1641.0
BAT-3171,362,1,2023-07-04,2023-06-04,2025-06-03,60,3,1641.0
BAT-3172,363,3,2023-11-29,2023-10-30,2024-04-27,15,0,137.25
BAT-3173,363,4,2023-11-01,2023-10-02,2024-03-30,15,0,137.25
BAT-3174,363,2,2023-10-03,2023-09-03,2024-03-01,15,0,137.25
BAT-3175,363,2,2023-09-02,2023-08-03,2024-01-30,15,0,137.25
BAT-3176,363,1,2023-08-04,2023-07-05,2024-01-01,15,0,137.25
BAT-3177,363,3,2023-07-02,2023-06-02,2023-11-29,15,0,137.25
BAT-3178,364,3,2023-11-30,2023-10-31,2024-10-30,84,4,1182.75
BAT-3179,364,1,2023-10-31,2023-10-01,2024-09-30,84,4,1182.75
BAT-3180,364,1,2023-09-30,2023-08-31,2024-08-30,84,4,1182.75
BAT-3181,364,2,2023-08-31,2023-08-01,2024-07-31,84,4,1182.75
BAT-3182,364,4,2023-08-02,2023-07-03,2024-07-02,84,4,1182.75
BAT-3183,364,1,2023-07-04,2023-06-04,2024-06-03,84,4,1182.75
BAT-3184,365,4,2023-12-02,2023-11-02,2025-04-30,48,2,568.5
BAT-3185,365,5,2023-11-01,2023-10-02,2025-03-30,48,2,568.5
BAT-3186,365,5,2023-10-04,2023-09-04,2025-03-02,48,2,568.5
BAT-3187,365,5,2023-09-02,2023-08-03,2025-01-29,48,2,568.5
BAT-3188,365,1,2023-08-01,2023-07-02,2024-12-28,48,2,568.5
BAT-3189,365,1,2023-07-04,2023-06-04,2024-11-30,48,2,568.5
BAT-3190,366,3,2023-11-30,2023-10-31,2024-10-30,53,2,1000.5
BAT-3191,366,1,2023-11-01,2023-10-02,2024-10-01,53,2,1000.5
BAT-3192,366,1,2023-10-02,2023-09-02,2024-09-01,53,2,1000.5
BAT-3193,366,3,2023-09-03,2023-08-04,2024-08-03,53,2,1000.5
BAT-3194,366,2,2023-08-01,2023-07-02,2024-07-01,53,2,1000.5
BAT-3195,366,5,2023-07-03,2023-06-03,2024-06-02,53,2,1000.5
BAT-3196,367,5,2023-11-30,2023-10-31,2026-10-30,80,4,1962.0
BAT-3197,367,2,2023-11-01,2023-10-02,2026-10-01,80,4,1962.0
BAT-3198,367,3,2023-10-03,2023-09-03,2026-09-02,80,4,1962.0
BAT-3199,367,5,2023-09-02,2023-08-03,2026-08-02,80,4,1962.0
BAT-3200,367,2,2023-08-04,2023-07-05,2026-07-04,80,4,1962.0
BAT-3201,367,1,2023-07-04,2023-06-04,2026-06-03,80,4,1962.0
BAT-3202,368,5,2023-12-01,2023-11-01,2024-10-31,67,3,1748.25
BAT-3203,368,1,2023-11-03,2023-10-04,2024-10-03,67,3,1748.25
BAT-3204,368,2,2023-09-30,2023-08-31,2024-08-30,67,3,1748.25
BAT-3205,368,1,2023-09-02,2023-08-03,2024-08-02,67,3,1748.25
BAT-3206,368,3,2023-08-05,2023-07-06,2024-07-05,67,3,1748.25
BAT-3207,368,3,2023-07-02,2023-06-02,2024-06-01,67,3,1748.25
BAT-3208,369,3,2023-11-29,2023-10-30,2026-10-29,29,1,393.75
BAT-3209,369,2,2023-11-03,2023-10-04,2026-10-03,29,1,393.75
BAT-3210,369,1,2023-10-04,2023-09-04,2026-09-03,29,1,393.75
BAT-3211,369,5,2023-09-02,2023-08-03,2026-08-02,29,1,393.75
BAT-3212,369,4,2023-08-02,2023-07-03,2026-07-02,29,1,393.75
BAT-3213,369,5,2023-07-06,2023-06-06,2026-06-05,29,1,393.75
BAT-3214,370,5,2023-12-03,2023-11-03,2025-11-02,58,2,1729.5
BAT-3215,370,1,2023-11-03,2023-10-04,2025-10-03,58,2,1729.5
BAT-3216,370,4,2023-10-03,2023-09-03,2025-09-02,58,2,1729.5
BAT-3217,370,2,2023-09-01,2023-08-02,2025-08-01,58,2,1729.5
BAT-3218,370,5,2023-08-02,2023-07-03,2025-07-02,58,2,1729.5
BAT-3219,370,1,2023-07-05,2023-06-05,2025-06-04,58,2,1729.5
BAT-3220,371,2,2023-11-29,2023-10-30,2025-10-29,20,1,490.5
BAT-3221,371,2,2023-11-03,2023-10-04,2025-10-03,20,1,490.5
BAT-3222,371,4,2023-10-04,2023-09-04,2025-09-03,20,1,490.5
BAT-3223,371,2,2023-09-03,2023-08-04,2025-08-03,20,1,490.5
BAT-3224,371,3,2023-08-01,2023-07-02,2025-07-01,20,1,490.5
BAT-3225,371,3,2023-07-04,2023-06-04,2025-06-03,20,1,490.5
BAT-3226,372,3,2023-12-02,2023-11-02,2024-11-01,28,1,516.75
BAT-3227,372,3,2023-10-30,2023-09-30,2024-09-29,28,1,516.75
BAT-3228,372,4,2023-10-03,2023-09-03,2024-09-02,28,1,516.75
BAT-3229,372,1,2023-09-04,2023-08-05,2024-08-04,28,1,516.75
BAT-3230,372,4,2023-08-04,2023-07-05,2024-07-04,28,1,516.75
BAT-3231,372,1,2023-07-03,2023-06-03,2024-06-02,28,1,516.75
BAT-3232,373,4,2023-12-03,2023-11-03,2025-11-02,68,3,2227.5
BAT-3233,373,4,2023-10-30,2023-09-30,2025-09-29,68,3,2227.5
BAT-3234,373,1,2023-10-01,2023-09-01,2025-08-31,68,3,2227.5
BAT-3235,373,3,2023-08-31,2023-08-01,2025-07-31,68,3,2227.5
BAT-3236,373,3,2023-08-05,2023-07-06,2025-07-05,68,3,2227.5
BAT-3237,373,1,2023-07-02,2023-06-02,2025-06-01,68,3,2227.5
BAT-3238,374,3,2023-12-01,2023-11-01,2025-04-29,31,1,609.0
BAT-3239,374,4,2023-11-03,2023-10-04,2025-04-01,31,1,609.0
BAT-3240,374,4,2023-10-02,2023-09-02,2025-02-28,31,1,609.0
BAT-3241,374,4,2023-09-03,2023-08-04,2025-01-30,31,1,609.0
BAT-3242,374,5,2023-08-04,2023-07-05,2024-12-31,31,1,609.0
BAT-3243,374,1,2023-07-04,2023-06-04,2024-11-30,31,1,609.0
BAT-3244,375,1,2023-12-02,2023-11-02,2024-11-01,55,2,750.75
BAT-3245,375,4,2023-11-01,2023-10-02,2024-10-01,55,2,750.75
BAT-3246,375,3,2023-10-01,2023-09-01,2024-08-31,55,2,750.75
BAT-3247,375,2,2023-09-03,2023-08-04,2024-08-03,55,2,750.75
BAT-3248,375,5,2023-08-03,2023-07-04,2024-07-03,55,2,750.75
BAT-3249,375,4,2023-07-05,2023-06-05,2024-06-04,55,2,750.75
BAT-3250,376,1,2023-11-29,2023-10-30,2025-10-29,50,2,947.25
BAT-3251,376,5,2023-11-02,2023-10-03,2025-10-02,50,2,947.25
BAT-3252,376,4,2023-10-02,2023-09-02,2025-09-01,50,2,947.25
BAT-3253,376,3,2023-08-31,2023-08-01,2025-07-31,50,2,947.25
BAT-3254,376,5,2023-08-01,2023-07-02,2025-07-01,50,2,947.25
BAT-3255,376,2,2023-07-02,2023-06-02,2025-06-01,50,2,947.25
BAT-3256,377,1,2023-12-02,2023-11-02,2024-11-01,39,1,481.5
BAT-3257,377,4,2023-11-01,2023-10-02,2024-10-01,39,1,481.5
BAT-3258,377,4,2023-10-03,2023-09-03,2024-09-02,39,1,481.5
BAT-3259,377,3,2023-08-31,2023-08-01,2024-07-31,39,1,481.5
BAT-3260,377,4,2023-08-03,2023-07-04,2024-07-03,39,1,481.5
BAT-3261,377,3,2023-07-05,2023-06-05,2024-06-04,39,1,481.5
BAT-3262,378,4,2023-11-29,2023-10-30,2025-10-29,20,1,279.75
BAT-3263,378,1,2023-11-01,2023-10-02,2025-10-01,20,1,279.75
BAT-3264,378,2,2023-10-01,2023-09-01,2025-08-31,20,1,279.75
BAT-3265,378,3,2023-09-02,2023-08-03,2025-08-02,20,1,279.75
BAT-3266,378,5,2023-08-02,2023-07-03,2025-07-02,20,1,279.75
BAT-3267,378,3,2023-07-03,2023-06-03,2025-06-02,20,1,279.75
BAT-3268,379,2,2023-12-03,2023-11-03,2024-11-02,35,1,1014.75
BAT-3269,379,2,2023-10-30,2023-09-30,2024-09-29,35,1,1014.75
BAT-3270,379,1,2023-10-01,2023-09-01,2024-08-31,35,1,1014.75
BAT-3271,379,3,2023-09-01,2023-08-02,2024-08-01,35,1,1014.75
BAT-3272,379,2,2023-08-04,2023-07-05,2024-07-04,35,1,1014.75
BAT-3273,379,5,2023-07-04,2023-06-04,2024-06-03,35,1,1014.75
BAT-3274,380,1,2023-11-29,2023-10-30,2026-10-29,63,3,1517.25
BAT-3275,380,1,2023-10-31,2023-10-01,2026-09-30,63,3,1517.25
BAT-3276,380,1,2023-10-04,2023-09-04,2026-09-03,63,3,1517.25
BAT-3277,380,2,2023-09-04,2023-08-05,2026-08-04,63,3,1517.25
BAT-3278,380,3,2023-08-02,2023-07-03,2026-07-02,63,3,1517.25
BAT-3279,380,1,2023-07-02,2023-06-02,2026-06-01,63,3,1517.25
BAT-3280,381,5,2023-11-30,2023-10-31,2024-10-30,25,1,259.5
BAT-3281,381,1,2023-10-31,2023-10-01,2024-09-30,25,1,259.5
BAT-3282,381,5,2023-10-02,2023-09-02,2024-09-01,25,1,259.5
BAT-3283,381,1,2023-09-04,2023-08-05,2024-08-04,25,1,259.5
BAT-3284,381,2,2023-08-02,2023-07-03,2024-07-02,25,1,259.5
BAT-3285,381,2,2023-07-04,2023-06-04,2024-06-03,25,1,259.5
BAT-3286,382,3,2023-12-01,2023-11-01,2025-10-31,18,0,369.0
BAT-3287,382,4,2023-11-03,2023-10-04,2025-10-03,18,0,369.0
BAT-3288,382,4,2023-10-03,2023-09-03,2025-09-02,18,0,369.0
BAT-3289,382,2,2023-09-02,2023-08-03,2025-08-02,18,0,369.0
BAT-3290,382,4,2023-08-01,2023-07-02,2025-07-01,18,0,369.0
BAT-3291,382,4,2023-07-05,2023-06-05,2025-06-04,18,0,369.0
BAT-3292,383,4,2023-11-30,2023-10-31,2024-04-28,33,1,188.25
BAT-3293,383,3,2023-10-30,2023-09-30,2024-03-28,33,1,188.25
BAT-3294,383,1,2023-10-03,2023-09-03,2024-03-01,33,1,188.25
BAT-3295,383,4,2023-09-04,2023-08-05,2024-02-01,33,1,188.25
BAT-3296,383,4,2023-08-04,2023-07-05,2024-01-01,33,1,188.25
BAT-3297,383,3,2023-07-02,2023-06-02,2023-11-29,33,1,188.25
BAT-3298,384,2,2023-12-02,2023-11-02,2026-11-01,27,1,232.5
BAT-3299,384,2,2023-10-31,2023-10-01,2026-09-30,27,1,232.5
BAT-3300,384,4,2023-09-30,2023-08-31,2026-08-30,27,1,232.5
BAT-3301,384,4,2023-08-31,2023-08-01,2026-07-31,27,1,232.5
BAT-3302,384,5,2023-08-03,2023-07-04,2026-07-03,27,1,232.5
BAT-3303,384,2,2023-07-06,2023-06-06,2026-06-05,27,1,232.5
BAT-3304,385,1,2023-11-29,2023-10-30,2026-10-29,41,2,941.25
BAT-3305,385,1,2023-10-30,2023-09-30,2026-09-29,41,2,941.25
BAT-3306,385,5,2023-10-03,2023-09-03,2026-09-02,41,2,941.25
BAT-3307,385,3,2023-08-31,2023-08-01,2026-07-31,41,2,941.25
BAT-3308,385,1,2023-08-02,2023-07-03,2026-07-02,41,2,941.25
BAT-3309,385,3,2023-07-06,2023-06-06,2026-06-05,41,2,941.25
BAT-3310,386,2,2023-12-03,2023-11-03,2024-11-02,45,2,1077.0
BAT-3311,386,2,2023-10-31,2023-10-01,2024-09-30,45,2,1077.0
BAT-3312,386,5,2023-10-01,2023-09-01,2024-08-31,45,2,1077.0
BAT-3313,386,3,2023-08-31,2023-08-01,2024-07-31,45,2,1077.0
BAT-3314,386,3,2023-08-03,2023-07-04,2024-07-03,45,2,1077.0
BAT-3315,386,1,2023-07-05,2023-06-05,2024-06-04,45,2,1077.0
BAT-3316,387,5,2023-12-02,2023-11-02,2026-11-01,68,3,1489.5
BAT-3317,387,1,2023-11-01,2023-10-02,2026-10-01,68,3,1489.5
BAT-3318,387,5,2023-10-04,2023-09-04,2026-09-03,68,3,1489.5
BAT-3319,387,1,2023-08-31,2023-08-01,2026-07-31,68,3,1489.5
BAT-3320,387,4,2023-08-03,2023-07-04,2026-07-03,68,3,1489.5
BAT-3321,387,2,2023-07-03,2023-06-03,2026-06-02,68,3,1489.5
BAT-3322,388,1,2023-11-30,2023-10-31,2024-10-30,67,3,1554.0
BAT-3323,388,5,2023-11-01,2023-10-02,2024-10-01,67,3,1554.0
BAT-3324,388,3,2023-10-02,2023-09-02,2024-09-01,67,3,1554.0
BAT-3325,388,5,2023-09-01,2023-08-02,2024-08-01,67,3,1554.0
BAT-3326,388,4,2023-08-05,2023-07-06,2024-07-05,67,3,1554.0
BAT-3327,388,2,2023-07-06,2023-06-06,2024-06-05,67,3,1554.0
BAT-3328,389,1,2023-11-30,2023-10-31,2025-10-30,34,1,326.25
BAT-3329,389,2,2023-11-03,2023-10-04,2025-10-03,34,1,326.25
BAT-3330,389,3,2023-10-02,2023-09-02,2025-09-01,34,1,326.25
BAT-3331,389,2,2023-09-01,2023-08-02,2025-08-01,34,1,326.25
BAT-3332,389,1,2023-08-02,2023-07-03,2025-07-02,34,1,326.25
BAT-3333,389,5,2023-07-04,2023-06-04,2025-06-03,34,1,326.25
BAT-3334,390,1,2023-11-29,2023-10-30,2024-04-27,34,1,270.75
BAT-3335,390,4,2023-11-03,2023-10-04,2024-04-01,34,1,270.75
BAT-3336,390,4,2023-10-03,2023-09-03,2024-03-01,34,1,270.75
BAT-3337,390,3,2023-09-04,2023-08-05,2024-02-01,34,1,270.75
BAT-3338,390,5,2023-08-02,2023-07-03,2023-12-30,34,1,270.75
BAT-3339,390,3,2023-07-05,2023-06-05,2023-12-02,34,1,270.75
BAT-3340,391,1,2023-12-03,2023-11-03,2024-11-02,44,2,296.25
BAT-3341,391,2,2023-11-02,2023-10-03,2024-10-02,44,2,296.25
BAT-3342,391,5,2023-10-02,2023-09-02,2024-09-01,44,2,296.25
BAT-3343,391,5,2023-09-04,2023-08-05,2024-08-04,44,2,296.25
BAT-3344,391,3,2023-08-03,2023-07-04,2024-07-03,44,2,296.25
BAT-3345,391,3,2023-07-03,2023-06-03,2024-06-02,44,2,296.25
BAT-3346,392,3,2023-11-29,2023-10-30,2024-10-29,18,0,189.75
BAT-3347,392,3,2023-10-31,2023-10-01,2024-09-30,18,0,189.75
BAT-3348,392,3,2023-10-02,2023-09-02,2024-09-01,18,0,189.75
BAT-3349,392,2,2023-09-02,2023-08-03,2024-08-02,18,0,189.75
BAT-3350,392,5,2023-08-02,2023-07-03,2024-07-02,18,0,189.75
BAT-3351,392,4,2023-07-06,2023-06-06,2024-06-05,18,0,189.75
BAT-3352,393,5,2023-12-02,2023-11-02,2024-11-01,67,3,1224.75
BAT-3353,393,4,2023-10-31,2023-10-01,2024-09-30,67,3,1224.75
BAT-3354,393,2,2023-10-04,2023-09-04,2024-09-03,67,3,1224.75
BAT-3355,393,3,2023-09-04,2023-08-05,2024-08-04,67,3,1224.75
BAT-3356,393,2,2023-08-05,2023-07-06,2024-07-05,67,3,1224.75
BAT-3357,393,5,2023-07-04,2023-06-04,2024-06-03,67,3,1224.75
BAT-3358,394,2,2023-11-30,2023-10-31,2025-10-30,20,1,302.25
BAT-3359,394,5,2023-11-01,2023-10-02,2025-10-01,20,1,302.25
BAT-3360,394,4,2023-10-03,2023-09-03,2025-09-02,20,1,302.25
BAT-3361,394,5,2023-09-01,2023-08-02,2025-08-01,20,1,302.25
BAT-3362,394,1,2023-08-01,2023-07-02,2025-07-01,20,1,302.25
BAT-3363,394,4,2023-07-06,2023-06-06,2025-06-05,20,1,302.25
BAT-3364,395,3,2023-11-30,2023-10-31,2026-10-30,63,3,1516.5
BAT-3365,395,3,2023-10-30,2023-09-30,2026-09-29,63,3,1516.5
BAT-3366,395,2,2023-10-03,2023-09-03,2026-09-02,63,3,1516.5
BAT-3367,395,3,2023-09-01,2023-08-02,2026-08-01,63,3,1516.5
BAT-3368,395,3,2023-08-04,2023-07-05,2026-07-04,63,3,1516.5
BAT-3369,395,1,2023-07-06,2023-06-06,2026-06-05,63,3,1516.5
BAT-3370,396,1,2023-12-01,2023-11-01,2026-10-31,42,2,642.0
BAT-3371,396,1,2023-10-30,2023-09-30,2026-09-29,42,2,642.0
BAT-3372,396,1,2023-10-02,2023-09-02,2026-09-01,42,2,642.0
BAT-3373,396,3,2023-09-01,2023-08-02,2026-08-01,42,2,642.0
BAT-3374,396,2,2023-08-02,2023-07-03,2026-07-02,42,2,642.0
BAT-3375,396,5,2023-07-03,2023-06-03,2026-06-02,42,2,642.0
BAT-3376,397,4,2023-12-03,2023-11-03,2026-11-02,16,0,358.5
BAT-3377,397,2,2023-11-01,2023-10-02,2026-10-01,16,0,358.5
BAT-3378,397,5,2023-10-03,2023-09-03,2026-09-02,16,0,358.5
BAT-3379,397,4,2023-09-02,2023-08-03,2026-08-02,16,0,358.5
BAT-3380,397,3,2023-08-04,2023-07-05,2026-07-04,16,0,358.5
BAT-3381,397,3,2023-07-02,2023-06-02,2026-06-01,16,0,358.5
BAT-3382,398,4,2023-12-02,2023-11-02,2026-11-01,74,3,1499.25
BAT-3383,398,2,2023-10-30,2023-09-30,2026-09-29,74,3,1499.25
BAT-3384,398,5,2023-10-03,2023-09-03,2026-09-02,74,3,1499.25
BAT-3385,398,3,2023-09-02,2023-08-03,2026-08-02,74,3,1499.25
BAT-3386,398,4,2023-08-01,2023-07-02,2026-07-01,74,3,1499.25
BAT-3387,398,3,2023-07-06,2023-06-06,2026-06-05,74,3,1499.25
BAT-3388,399,2,2023-12-02,2023-11-02,2024-11-01,45,2,735.75
BAT-3389,399,3,2023-10-31,2023-10-01,2024-09-30,45,2,735.75
BAT-3390,399,3,2023-10-02,2023-09-02,2024-09-01,45,2,735.75
BAT-3391,399,2,2023-09-02,2023-08-03,2024-08-02,45,2,735.75
BAT-3392,399,1,2023-08-03,2023-07-04,2024-07-03,45,2,735.75
BAT-3393,399,4,2023-07-03,2023-06-03,2024-06-02,45,2,735.75
BAT-3394,400,1,2023-12-03,2023-11-03,2025-11-02,11,0,163.5
BAT-3395,400,2,2023-11-03,2023-10-04,2025-10-03,11,0,163.5
BAT-3396,400,4,2023-09-30,2023-08-31,2025-08-30,11,0,163.5
BAT-3397,400,3,2023-08-31,2023-08-01,2025-07-31,11,0,163.5
BAT-3398,400,2,2023-08-05,2023-07-06,2025-07-05,11,0,163.5
BAT-3399,400,1,2023-07-02,2023-06-02,2025-06-01,11,0,163.5
BAT-3400,401,5,2023-12-03,2023-11-03,2025-11-02,67,3,720.0
BAT-3401,401,2,2023-10-31,2023-10-01,2025-09-30,67,3,720.0
BAT-3402,401,3,2023-10-04,2023-09-04,2025-09-03,67,3,720.0
BAT-3403,401,2,2023-09-01,2023-08-02,2025-08-01,67,3,720.0
BAT-3404,401,1,2023-08-05,2023-07-06,2025-07-05,67,3,720.0
BAT-3405,401,2,2023-07-03,2023-06-03,2025-06-02,67,3,720.0
BAT-3406,402,2,2023-12-03,2023-11-03,2026-11-02,19,0,306.0
BAT-3407,402,1,2023-10-31,2023-10-01,2026-09-30,19,0,306.0
BAT-3408,402,3,2023-10-04,2023-09-04,2026-09-03,19,0,306.0
BAT-3409,402,3,2023-09-04,2023-08-05,2026-08-04,19,0,306.0
BAT-3410,402,4,2023-08-01,2023-07-02,2026-07-01,19,0,306.0
BAT-3411,402,5,2023-07-05,2023-06-05,2026-06-04,19,0,306.0
BAT-3412,403,3,2023-12-03,2023-11-03,2024-11-02,59,2,1698.75
BAT-3413,403,1,2023-11-03,2023-10-04,2024-10-03,59,2,1698.75
BAT-3414,403,1,2023-10-04,2023-09-04,2024-09-03,59,2,1698.75
BAT-3415,403,2,2023-09-03,2023-08-04,2024-08-03,59,2,1698.75
BAT-3416,403,5,2023-08-03,2023-07-04,2024-07-03,59,2,1698.75
BAT-3417,403,5,2023-07-03,2023-06-03,2024-06-02,59,2,1698.75
BAT-3418,404,1,2023-11-30,2023-10-31,2025-10-30,35,1,558.75
BAT-3419,404,5,2023-11-01,2023-10-02,2025-10-01,35,1,558.75
BAT-3420,404,4,2023-10-02,2023-09-02,2025-09-01,35,1,558.75
BAT-3421,404,2,2023-09-03,2023-08-04,2025-08-03,35,1,558.75
BAT-3422,404,4,2023-08-02,2023-07-03,2025-07-02,35,1,558.75
BAT-3423,404,5,2023-07-05,2023-06-05,2025-06-04,35,1,558.75
BAT-3424,405,1,2023-11-30,2023-10-31,2025-10-30,43,2,971.25
BAT-3425,405,1,2023-11-03,2023-10-04,2025-10-03,43,2,971.25
BAT-3426,405,1,2023-10-04,2023-09-04,2025-09-03,43,2,971.25
BAT-3427,405,2,2023-09-04,2023-08-05,2025-08-04,43,2,971.25
BAT-3428,405,2,2023-08-02,2023-07-03,2025-07-02,43,2,971.25
BAT-3429,405,2,2023-07-04,2023-06-04,2025-06-03,43,2,971.25
BAT-3430,406,3,2023-12-03,2023-11-03,2024-11-02,49,2,1251.75
BAT-3431,406,5,2023-11-03,2023-10-04,2024-10-03,49,2,1251.75
BAT-3432,406,5,2023-10-01,2023-09-01,2024-08-31,49,2,1251.75
BAT-3433,406,2,2023-08-31,2023-08-01,2024-07-31,49,2,1251.75
BAT-3434,406,4,2023-08-03,2023-07-04,2024-07-03,49,2,1251.75
BAT-3435,406,2,2023-07-06,2023-06-06,2024-06-05,49,2,1251.75
BAT-3436,407,1,2023-12-02,2023-11-02,2026-11-01,41,2,778.5
BAT-3437,407,1,2023-11-01,2023-10-02,2026-10-01,41,2,778.5
BAT-3438,407,2,2023-10-04,2023-09-04,2026-09-03,41,2,778.5
