date,product_sk_id,impression_count,page_view_count,add_to_cart_count,cart_abandonment_count,conversion_rate
2021-10-31,415,67423,1011,53,40.0,1.29
2021-11-30,415,8854,816,52,34.0,2.21
2021-12-31,415,8571,810,43,27.0,1.98
2022-01-31,415,6882,656,25,17.0,1.22
2022-02-28,415,9167,725,25,18.0,0.97
2022-03-31,415,6158,461,16,10.0,1.3
2022-04-30,415,6423,599,18,11.0,1.17
2022-05-31,415,7192,586,30,21.0,1.54
2022-06-30,415,7973,627,25,16.0,1.44
2022-07-31,415,8764,890,27,17.0,1.12
2022-08-31,415,6784,669,17,12.0,0.75
2022-09-30,415,7560,545,10,6.0,0.73
2022-10-31,415,6561,656,34,23.0,1.68
2022-11-30,415,8353,643,26,16.0,1.56
2022-12-31,415,10547,762,42,27.0,1.97
2023-01-31,415,9380,778,26,18.0,1.03
2023-02-28,415,10599,1088,35,20.0,1.38
2023-03-31,415,15956,1398,54,33.0,1.5
2023-04-30,415,12953,1238,49,34.0,1.21
2023-05-31,415,8852,660,21,13.0,1.21
2023-06-30,415,12193,910,31,18.0,1.43
2023-07-31,415,10347,755,25,15.0,1.32
2023-08-31,415,13847,977,32,21.0,1.13
2023-09-30,415,17651,1416,75,53.0,1.55
2023-10-31,415,7927,617,24,16.0,1.3
2023-11-30,415,31215,974,38,24.0,1.44
2023-12-31,415,11528,804,46,29.0,2.11
2020-01-31,416,4399,373,8,5.0,0.8
2020-02-29,416,4309,387,15,12.0,0.78
2020-03-31,416,3972,312,11,8.0,0.96
2020-04-30,416,4561,402,14,10.0,1.0
2020-05-31,416,4306,387,17,11.0,1.55
2020-06-30,416,6527,524,14,9.0,0.95
2020-07-31,416,7160,717,15,9.0,0.84
2020-08-31,416,4592,461,16,10.0,1.3
2020-09-30,416,3013,307,12,10.0,0.65
2020-10-31,416,5406,499,21,14.0,1.4
2020-11-30,416,3617,324,14,9.0,1.54
2020-12-31,416,19422,519,24,16.0,1.54
2021-01-31,416,5513,488,17,12.0,1.02
2021-02-28,416,5480,533,16,11.0,0.94
2021-03-31,416,4828,434,12,9.0,0.69
2021-04-30,416,6286,610,20,13.0,1.15
2021-05-31,416,4535,392,23,17.0,1.53
2021-06-30,416,5006,437,14,9.0,1.14
2021-07-31,416,6210,614,21,14.0,1.14
2021-08-31,416,4535,460,8,5.0,0.65
2021-09-30,416,4668,409,12,8.0,0.98
2021-10-31,416,5507,487,25,15.0,2.05
2021-11-30,416,2188,221,33,31.0,0.9
2021-12-31,416,4453,390,18,11.0,1.79
2022-01-31,416,3788,358,5,3.0,0.56
2022-02-28,416,4512,414,9,6.0,0.72
2022-03-31,416,4771,432,12,7.0,1.16
2022-04-30,416,3171,275,5,4.0,0.36
2022-05-31,416,5032,379,10,7.0,0.79
2022-06-30,416,5861,467,15,10.0,1.07
2022-07-31,416,5218,483,11,8.0,0.62
2022-08-31,416,6673,650,18,11.0,1.08
2022-09-30,416,4260,342,9,6.0,0.88
2022-10-31,416,4247,370,10,7.0,0.81
2022-11-30,416,3667,347,13,9.0,1.15
2022-12-31,416,2897,185,3,2.0,0.54
2023-01-31,416,5202,427,16,12.0,0.94
2023-02-28,416,4834,499,17,12.0,1.0
2023-03-31,416,3995,359,11,8.0,0.84
2023-04-30,416,3122,319,6,4.0,0.63
2023-05-31,416,3918,339,10,7.0,0.88
2023-06-30,416,4863,417,13,8.0,1.2
2023-07-31,416,5931,595,20,14.0,1.01
2023-08-31,416,5547,549,16,10.0,1.09
2023-09-30,416,3831,336,11,8.0,0.89
2023-10-31,416,4448,433,19,14.0,1.15
2023-11-30,416,5897,560,29,19.0,1.79
2023-12-31,416,2799,268,11,8.0,1.12
2020-01-31,417,4316,480,18,11.0,1.46
2020-02-29,417,5214,490,15,10.0,1.02
2020-03-31,417,2473,271,12,8.0,1.48
2020-04-30,417,2882,334,19,14.0,1.5
2020-05-31,417,6278,685,37,22.0,2.19
2020-06-30,417,4698,541,34,20.0,2.59
2020-07-31,417,5227,547,32,21.0,2.01
2020-08-31,417,6102,583,25,15.0,1.72
2020-09-30,417,3660,413,19,12.0,1.69
2020-10-31,417,6446,661,35,21.0,2.12
2020-11-30,417,2851,335,21,12.0,2.69
2020-12-31,417,2838,360,28,18.0,2.78
2021-01-31,417,6565,686,32,23.0,1.31
2021-02-28,417,5684,652,39,26.0,1.99
2021-03-31,417,6791,674,40,24.0,2.37
2021-04-30,417,5831,664,43,31.0,1.81
2021-05-31,417,12172,404,17,12.0,1.24
2021-06-30,417,5004,658,34,19.0,2.28
2021-07-31,417,9854,1106,51,30.0,1.9
2021-08-31,417,8254,1026,41,24.0,1.66
2021-09-30,417,6287,682,38,21.0,2.49
2021-10-31,417,4972,495,26,15.0,2.22
2021-11-30,417,4206,467,28,16.0,2.57
2021-12-31,417,21607,580,48,35.0,2.24
2022-01-31,417,2206,237,5,3.0,0.84
2022-02-28,417,4007,427,17,11.0,1.41
2022-03-31,417,2854,350,25,20.0,1.43
2022-04-30,417,5226,511,19,11.0,1.57
2022-05-31,417,3291,308,15,9.0,1.95
2022-06-30,417,2293,286,10,6.0,1.4
2022-07-31,417,4194,441,11,7.0,0.91
2022-08-31,417,3712,429,14,9.0,1.17
2022-09-30,417,2723,322,19,13.0,1.86
2022-10-31,417,3805,463,28,18.0,2.16
2022-11-30,417,2466,296,13,8.0,1.69
2022-12-31,417,4045,431,29,17.0,2.78
2023-01-31,417,3858,453,16,10.0,1.32
2023-02-28,417,4821,545,15,9.0,1.1
2023-03-31,417,4979,546,27,15.0,2.2
2023-04-30,417,4424,479,31,20.0,2.3
2023-05-31,417,2524,322,18,12.0,1.86
2023-06-30,417,5936,608,30,18.0,1.97
2023-07-31,417,4783,502,23,14.0,1.79
2023-08-31,417,5080,564,23,13.0,1.77
2023-09-30,417,19195,470,18,11.0,1.49
2023-10-31,417,3296,333,13,7.0,1.8
2023-11-30,417,6422,644,44,26.0,2.8
2023-12-31,417,3520,365,24,16.0,2.19
2020-01-31,418,8700,514,5,4.0,0.19
2020-02-29,418,7370,453,10,8.0,0.44
2020-03-31,418,9026,696,13,8.0,0.72
2020-04-30,418,7433,611,13,9.0,0.65
2020-05-31,418,6485,423,11,8.0,0.71
2020-06-30,418,9394,550,14,11.0,0.55
2020-07-31,418,6341,464,8,6.0,0.43
2020-08-31,418,7420,603,16,12.0,0.66
2020-09-30,418,9249,593,12,8.0,0.67
2020-10-31,418,8415,512,27,23.0,0.78
2020-11-30,418,5894,433,12,8.0,0.92
2020-12-31,418,5539,415,16,11.0,1.2
2021-01-31,418,7966,529,15,11.0,0.76
2021-02-28,418,9875,667,16,12.0,0.6
2021-03-31,418,10145,602,11,7.0,0.66
2021-04-30,418,8339,576,16,11.0,0.87
2021-05-31,418,44151,831,24,17.0,0.84
2021-06-30,418,8097,564,15,10.0,0.89
2021-07-31,418,13011,719,10,6.0,0.56
2021-08-31,418,8778,559,11,8.0,0.54
2021-09-30,418,34987,682,13,9.0,0.59
2021-10-31,418,11284,825,28,19.0,1.09
2021-11-30,418,9783,549,19,13.0,1.09
2021-12-31,418,4179,300,10,8.0,0.67
2022-01-31,418,9348,617,12,8.0,0.65
2022-02-28,418,8795,609,7,5.0,0.33
2022-03-31,418,8831,607,10,7.0,0.49
2022-04-30,418,5799,398,11,10.0,0.25
2022-05-31,418,9715,631,18,13.0,0.79
2022-06-30,418,10803,646,14,10.0,0.62
2022-07-31,418,12934,736,13,9.0,0.54
2022-08-31,418,29672,645,9,7.0,0.31
2022-09-30,418,4888,363,9,8.0,0.28
2022-10-31,418,9012,464,17,13.0,0.86
2022-11-30,418,9067,525,19,13.0,1.14
2022-12-31,418,5715,319,18,16.0,0.63
2023-01-31,418,12401,884,25,18.0,0.79
2023-02-28,418,8346,625,15,11.0,0.64
2023-03-31,418,13569,883,21,14.0,0.79
2023-04-30,418,8305,588,13,9.0,0.68
2023-05-31,418,6933,418,10,7.0,0.72
2023-06-30,418,5285,376,5,4.0,0.27
2023-07-31,418,9829,643,12,8.0,0.62
2023-08-31,418,12752,877,20,13.0,0.8
2023-09-30,418,5851,420,5,4.0,0.24
2023-10-31,418,9857,716,22,15.0,0.98
2023-11-30,418,8061,547,17,12.0,0.91
2023-12-31,418,8906,503,21,14.0,1.39
2020-01-31,419,4253,476,22,14.0,1.68
2020-02-29,419,2913,352,15,10.0,1.42
2020-03-31,419,3649,380,17,11.0,1.58
2020-04-30,419,5759,651,25,14.0,1.69
2020-05-31,419,7566,688,41,24.0,2.47
2020-06-30,419,4308,526,23,12.0,2.09
2020-07-31,419,6146,737,45,30.0,2.04
2020-08-31,419,4539,536,23,14.0,1.68
2020-09-30,419,4569,644,31,17.0,2.17
2020-10-31,419,6124,704,41,25.0,2.27
2020-11-30,419,3495,462,35,23.0,2.6
2020-12-31,419,3999,456,40,26.0,3.07
2021-01-31,419,7062,743,43,28.0,2.02
2021-02-28,419,4492,543,21,12.0,1.66
2021-03-31,419,4615,492,20,12.0,1.63
2021-04-30,419,4179,464,27,17.0,2.16
2021-05-31,419,5304,568,37,23.0,2.46
2021-06-30,419,4135,502,25,15.0,1.99
2021-07-31,419,7151,768,32,17.0,1.95
2021-08-31,419,5955,704,28,16.0,1.7
2021-09-30,419,5339,640,35,22.0,2.03
2021-10-31,419,4840,632,33,20.0,2.06
2021-11-30,419,4834,476,32,20.0,2.52
2021-12-31,419,4682,575,37,20.0,2.96
2022-01-31,419,5161,609,28,17.0,1.81
2022-02-28,419,4208,522,18,10.0,1.53
2022-03-31,419,4865,573,29,15.0,2.44
2022-04-30,419,1925,242,9,6.0,1.24
2022-05-31,419,4934,454,31,19.0,2.64
2022-06-30,419,30275,1005,44,29.0,1.49
2022-07-31,419,5715,674,29,17.0,1.78
2022-08-31,419,4368,486,27,19.0,1.65
2022-09-30,419,2988,341,25,17.0,2.35
2022-10-31,419,2974,401,20,13.0,1.75
2022-11-30,419,3009,345,32,22.0,2.9
2022-12-31,419,11869,347,31,24.0,2.02
2023-01-31,419,5728,662,31,20.0,1.66
2023-02-28,419,6312,688,34,19.0,2.18
2023-03-31,419,6608,721,45,29.0,2.22
2023-04-30,419,5514,679,36,20.0,2.36
2023-05-31,419,9139,1014,59,37.0,2.17
2023-06-30,419,4752,631,42,26.0,2.54
2023-07-31,419,4853,675,31,19.0,1.78
2023-08-31,419,6552,848,34,20.0,1.65
2023-09-30,419,5359,575,31,18.0,2.26
2023-10-31,419,3611,419,23,13.0,2.39
2023-11-30,419,3270,340,26,16.0,2.94
2023-12-31,419,2598,298,15,8.0,2.35
2020-01-31,420,3361,337,6,4.0,0.59
2020-02-29,420,5951,490,10,7.0,0.61
2020-03-31,420,2510,203,2,2.0,0.0
2020-04-30,420,6321,488,17,11.0,1.23
2020-05-31,420,21160,435,13,9.0,0.92
2020-06-30,420,16007,449,9,6.0,0.67
2020-07-31,420,4617,352,8,5.0,0.85
2020-08-31,420,6404,615,22,15.0,1.14
2020-09-30,420,3294,294,6,5.0,0.34
2020-10-31,420,5466,463,16,11.0,1.08
2020-11-30,420,4157,354,15,9.0,1.69
2020-12-31,420,3397,280,18,14.0,1.43
2021-01-31,420,8762,738,35,26.0,1.22
2021-02-28,420,6263,531,21,15.0,1.13
2021-03-31,420,4263,344,6,4.0,0.58
2021-04-30,420,5447,475,17,12.0,1.05
2021-05-31,420,3316,326,9,6.0,0.92
2021-06-30,420,5537,386,10,6.0,1.04
2021-07-31,420,29643,669,18,12.0,0.9
2021-08-31,420,3856,390,11,7.0,1.03
2021-09-30,420,4335,387,10,7.0,0.78
2021-10-31,420,4201,395,12,7.0,1.27
2021-11-30,420,3439,350,19,14.0,1.43
2021-12-31,420,3755,306,16,13.0,0.98
2022-01-31,420,5784,576,15,9.0,1.04
2022-02-28,420,4635,403,8,5.0,0.74
2022-03-31,420,5090,453,17,12.0,1.1
2022-04-30,420,3660,322,10,8.0,0.62
2022-05-31,420,23600,456,14,10.0,0.88
2022-06-30,420,3958,406,16,12.0,0.99
2022-07-31,420,3554,338,11,8.0,0.89
2022-08-31,420,4558,447,11,9.0,0.45
2022-09-30,420,2754,271,4,3.0,0.37
2022-10-31,420,3293,267,9,7.0,0.75
2022-11-30,420,2741,275,9,7.0,0.73
2022-12-31,420,3886,299,19,16.0,1.0
2023-01-31,420,8875,651,21,14.0,1.08
2023-02-28,420,4123,426,13,10.0,0.7
2023-03-31,420,6180,501,23,18.0,1.0
2023-04-30,420,3689,362,14,11.0,0.83
2023-05-31,420,3910,363,11,7.0,1.1
2023-06-30,420,3718,372,16,11.0,1.34
2023-07-31,420,5908,552,19,12.0,1.27
2023-08-31,420,3675,347,7,5.0,0.58
2023-09-30,420,4644,412,16,12.0,0.97
2023-10-31,420,5010,485,17,10.0,1.44
2023-11-30,420,3688,338,15,11.0,1.18
2023-12-31,420,4190,386,19,12.0,1.81
2020-01-31,421,2643,418,15,8.0,1.67
2020-02-29,421,1954,270,8,5.0,1.11
2020-03-31,421,2386,358,17,10.0,1.96
2020-04-30,421,2559,349,16,9.0,2.01
2020-05-31,421,17324,541,29,18.0,2.03
2020-06-30,421,3040,369,21,12.0,2.44
2020-07-31,421,3317,480,31,20.0,2.29
2020-08-31,421,2154,279,14,10.0,1.43
2020-09-30,421,13524,396,11,7.0,1.01
2020-10-31,421,2004,285,13,7.0,2.11
2020-11-30,421,2244,319,15,9.0,1.88
2020-12-31,421,2358,276,28,18.0,3.62
2021-01-31,421,4361,552,26,16.0,1.81
2021-02-28,421,2433,364,11,6.0,1.37
2021-03-31,421,3881,539,27,17.0,1.86
2021-04-30,421,2108,283,12,8.0,1.41
2021-05-31,421,2118,291,17,11.0,2.06
2021-06-30,421,2291,322,11,6.0,1.55
2021-07-31,421,2396,319,11,6.0,1.57
2021-08-31,421,3128,426,20,11.0,2.11
2021-09-30,421,2998,423,19,11.0,1.89
2021-10-31,421,2723,327,17,10.0,2.14
2021-11-30,421,3832,335,24,15.0,2.69
2021-12-31,421,3956,512,41,22.0,3.71
2022-01-31,421,1929,275,10,6.0,1.45
2022-02-28,421,2059,301,5,3.0,0.66
2022-03-31,421,3361,401,15,8.0,1.75
2022-04-30,421,2466,358,10,6.0,1.12
2022-05-31,421,2178,297,19,13.0,2.02
2022-06-30,421,1380,205,6,3.0,1.46
2022-07-31,421,3623,471,27,17.0,2.12
2022-08-31,421,2710,332,15,9.0,1.81
2022-09-30,421,2326,288,14,9.0,1.74
2022-10-31,421,2161,297,14,8.0,2.02
2022-11-30,421,2007,289,27,19.0,2.77
2022-12-31,421,1526,208,17,12.0,2.4
2023-01-31,421,2808,397,23,15.0,2.02
2023-02-28,421,3705,325,12,8.0,1.23
2023-03-31,421,3938,598,27,16.0,1.84
2023-04-30,421,3239,459,21,11.0,2.18
2023-05-31,421,2146,312,21,13.0,2.56
2023-06-30,421,4230,505,28,17.0,2.18
2023-07-31,421,2673,324,13,7.0,1.85
2023-08-31,421,2646,332,18,12.0,1.81
2023-09-30,421,3073,404,22,14.0,1.98
2023-10-31,421,2553,375,22,15.0,1.87
2023-11-30,421,2447,315,19,10.0,2.86
2023-12-31,421,1904,274,22,12.0,3.65
2020-01-31,422,4166,540,24,13.0,2.04
2020-02-29,422,1655,241,6,4.0,0.83
2020-03-31,422,2565,344,17,9.0,2.33
2020-04-30,422,1366,204,9,6.0,1.47
2020-05-31,422,3906,495,30,17.0,2.63
2020-06-30,422,3496,465,27,15.0,2.58
2020-07-31,422,2542,386,26,18.0,2.07
2020-08-31,422,5133,693,33,19.0,2.02
2020-09-30,422,2599,342,17,11.0,1.75
2020-10-31,422,2626,369,26,17.0,2.44
2020-11-30,422,1660,252,15,8.0,2.78
2020-12-31,422,1968,247,17,10.0,2.83
2021-01-31,422,4824,670,27,14.0,1.94
2021-02-28,422,15406,540,26,16.0,1.85
2021-03-31,422,3201,340,18,12.0,1.76
2021-04-30,422,2718,381,26,16.0,2.62
2021-05-31,422,2865,390,19,11.0,2.05
2021-06-30,422,3231,465,24,14.0,2.15
2021-07-31,422,4843,578,34,19.0,2.6
2021-08-31,422,5236,591,21,11.0,1.69
2021-09-30,422,3663,543,31,20.0,2.03
2021-10-31,422,1902,244,11,7.0,1.64
2021-11-30,422,2006,252,25,18.0,2.78
2021-12-31,422,3033,317,25,15.0,3.15
2022-01-31,422,2734,350,13,7.0,1.71
2022-02-28,422,3503,429,17,11.0,1.4
2022-03-31,422,1467,203,13,10.0,1.48
2022-04-30,422,4269,416,7,4.0,0.72
2022-05-31,422,1491,238,7,4.0,1.26
2022-06-30,422,2403,341,25,20.0,1.47
2022-07-31,422,3290,383,19,13.0,1.57
2022-08-31,422,2007,257,11,8.0,1.17
2022-09-30,422,3196,410,22,12.0,2.44
2022-10-31,422,1836,246,12,8.0,1.63
2022-11-30,422,1432,187,14,11.0,1.6
2022-12-31,422,1822,209,17,11.0,2.87
2023-01-31,422,3903,500,21,12.0,1.8
2023-02-28,422,19767,611,29,19.0,1.64
2023-03-31,422,2650,372,22,12.0,2.69
2023-04-30,422,4325,589,27,14.0,2.21
2023-05-31,422,2237,304,12,7.0,1.64
2023-06-30,422,4733,573,38,23.0,2.62
2023-07-31,422,4536,604,29,17.0,1.99
2023-08-31,422,3508,441,15,9.0,1.36
2023-09-30,422,4593,521,28,16.0,2.3
2023-10-31,422,3785,487,31,19.0,2.46
2023-11-30,422,1366,231,13,7.0,2.6
2023-12-31,422,1809,198,10,6.0,2.02
2020-01-31,423,2152,280,14,10.0,1.43
2020-02-29,423,2830,389,28,21.0,1.8
2020-03-31,423,2161,267,14,9.0,1.87
2020-04-30,423,2651,331,21,13.0,2.42
2020-05-31,423,2468,322,21,14.0,2.17
2020-06-30,423,2802,344,16,10.0,1.74
2020-07-31,423,4181,631,27,15.0,1.9
2020-08-31,423,4281,515,26,19.0,1.36
2020-09-30,423,2668,383,20,11.0,2.35
2020-10-31,423,2751,319,16,9.0,2.19
2020-11-30,423,1229,185,10,6.0,2.16
2020-12-31,423,1403,190,14,11.0,1.58
2021-01-31,423,3005,430,21,12.0,2.09
2021-02-28,423,3189,409,17,9.0,1.96
2021-03-31,423,2504,323,16,9.0,2.17
2021-04-30,423,3179,433,31,19.0,2.77
2021-05-31,423,3171,429,26,15.0,2.56
2021-06-30,423,2784,399,18,9.0,2.26
2021-07-31,423,3063,415,20,11.0,2.17
2021-08-31,423,3599,431,19,10.0,2.09
2021-09-30,423,2449,318,26,18.0,2.52
2021-10-31,423,2204,307,18,10.0,2.61
2021-11-30,423,2423,319,22,13.0,2.82
2021-12-31,423,4081,453,37,20.0,3.75
2022-01-31,423,2884,381,18,11.0,1.84
2022-02-28,423,1610,250,8,6.0,0.8
2022-03-31,423,2133,273,23,19.0,1.47
2022-04-30,423,15015,396,15,8.0,1.77
2022-05-31,423,1825,250,9,5.0,1.6
2022-06-30,423,1848,273,14,9.0,1.83
2022-07-31,423,3567,496,22,14.0,1.61
2022-08-31,423,2875,364,17,10.0,1.92
2022-09-30,423,2835,363,20,14.0,1.65
2022-10-31,423,1796,252,14,9.0,1.98
2022-11-30,423,1417,195,10,6.0,2.05
2022-12-31,423,1458,168,14,10.0,2.38
2023-01-31,423,3601,484,23,13.0,2.07
2023-02-28,423,2502,351,14,8.0,1.71
2023-03-31,423,3328,491,27,15.0,2.44
2023-04-30,423,2645,366,28,19.0,2.46
2023-05-31,423,2242,323,18,10.0,2.48
2023-06-30,423,17817,680,28,18.0,1.47
2023-07-31,423,3273,380,18,11.0,1.84
2023-08-31,423,4722,575,29,17.0,2.09
2023-09-30,423,2421,317,14,8.0,1.89
2023-10-31,423,3152,416,31,19.0,2.88
2023-11-30,423,3104,400,31,18.0,3.25
2023-12-31,423,2879,406,30,15.0,3.69
2020-01-31,424,4379,331,6,4.0,0.6
2020-02-29,424,5341,406,13,10.0,0.74
2020-03-31,424,3555,347,6,4.0,0.58
2020-04-30,424,4325,342,12,9.0,0.88
2020-05-31,424,3381,275,25,22.0,1.09
2020-06-30,424,5524,476,13,8.0,1.05
2020-07-31,424,5921,551,15,10.0,0.91
2020-08-31,424,9026,775,25,16.0,1.16
2020-09-30,424,4273,354,18,15.0,0.85
2020-10-31,424,3966,393,17,12.0,1.27
2020-11-30,424,2383,241,8,6.0,0.83
2020-12-31,424,3330,329,28,22.0,1.82
2021-01-31,424,4973,397,11,9.0,0.5
2021-02-28,424,4062,377,9,6.0,0.8
2021-03-31,424,5701,534,19,13.0,1.12
2021-04-30,424,4093,433,13,8.0,1.15
2021-05-31,424,3605,342,8,6.0,0.58
2021-06-30,424,7858,593,26,18.0,1.35
2021-07-31,424,4445,434,15,10.0,1.15
2021-08-31,424,6885,579,17,10.0,1.21
2021-09-30,424,4964,422,12,7.0,1.18
2021-10-31,424,5101,465,17,12.0,1.08
2021-11-30,424,6309,534,29,18.0,2.06
2021-12-31,424,4234,424,17,10.0,1.65
2022-01-31,424,4425,394,15,11.0,1.02
2022-02-28,424,3961,389,9,6.0,0.77
2022-03-31,424,3786,332,13,10.0,0.9
2022-04-30,424,3453,302,8,7.0,0.33
2022-05-31,424,6060,483,26,19.0,1.45
2022-06-30,424,3829,399,13,8.0,1.25
2022-07-31,424,4429,415,13,10.0,0.72
2022-08-31,424,4284,341,6,4.0,0.59
2022-09-30,424,4292,449,11,7.0,0.89
2022-10-31,424,3736,363,9,6.0,0.83
2022-11-30,424,2782,270,11,8.0,1.11
2022-12-31,424,3141,239,5,3.0,0.84
2023-01-31,424,5351,502,16,11.0,1.0
2023-02-28,424,7135,538,17,11.0,1.12
2023-03-31,424,5316,469,12,8.0,0.85
2023-04-30,424,22808,618,18,12.0,0.97
2023-05-31,424,22627,549,13,9.0,0.73
2023-06-30,424,4122,434,11,7.0,0.92
2023-07-31,424,4323,368,11,9.0,0.54
2023-08-31,424,4713,448,12,8.0,0.89
2023-09-30,424,7389,639,29,21.0,1.25
2023-10-31,424,4088,350,11,7.0,1.14
2023-11-30,424,3473,302,6,4.0,0.66
2023-12-31,424,3526,325,14,10.0,1.23
2020-01-31,425,9008,377,15,9.0,1.59
2020-02-29,425,2029,281,10,6.0,1.42
2020-03-31,425,3294,441,22,13.0,2.04
2020-04-30,425,8452,333,14,8.0,1.8
2020-05-31,425,2283,326,26,16.0,3.07
2020-06-30,425,2211,340,19,10.0,2.65
2020-07-31,425,2139,304,12,6.0,1.97
2020-08-31,425,3585,468,22,12.0,2.14
2020-09-30,425,3799,606,38,22.0,2.64
2020-10-31,425,2507,302,30,19.0,3.64
2020-11-30,425,2213,289,20,10.0,3.46
2020-12-31,425,1674,222,18,11.0,3.15
2021-01-31,425,27684,819,42,23.0,2.32
2021-02-28,425,2232,339,20,12.0,2.36
2021-03-31,425,3054,441,23,12.0,2.49
2021-04-30,425,3738,479,17,9.0,1.67
2021-05-31,425,2814,407,27,15.0,2.95
2021-06-30,425,2443,365,36,27.0,2.47
2021-07-31,425,2226,350,17,10.0,2.0
2021-08-31,425,2122,330,20,12.0,2.42
2021-09-30,425,16475,524,23,13.0,1.91
2021-10-31,425,2555,406,28,15.0,3.2
2021-11-30,425,1679,244,17,10.0,2.87
2021-12-31,425,1640,244,19,10.0,3.69
2022-01-31,425,2630,399,18,9.0,2.26
2022-02-28,425,2416,393,23,14.0,2.29
2022-03-31,425,2195,339,24,14.0,2.95
2022-04-30,425,1845,302,12,6.0,1.99
2022-05-31,425,1048,171,11,8.0,1.75
2022-06-30,425,2683,407,19,10.0,2.21
2022-07-31,425,1290,232,9,5.0,1.72
2022-08-31,425,2267,335,15,8.0,2.09
2022-09-30,425,1657,249,13,8.0,2.01
2022-10-31,425,2777,293,13,7.0,2.05
2022-11-30,425,1384,223,20,13.0,3.14
2022-12-31,425,1829,250,21,13.0,3.2
2023-01-31,425,2626,396,22,12.0,2.53
2023-02-28,425,3419,458,26,13.0,2.84
2023-03-31,425,2512,364,25,15.0,2.75
2023-04-30,425,3870,626,39,22.0,2.72
2023-05-31,425,2279,341,24,12.0,3.52
2023-06-30,425,2443,329,23,16.0,2.13
2023-07-31,425,2214,324,17,9.0,2.47
2023-08-31,425,4512,558,39,24.0,2.69
2023-09-30,425,2425,373,18,9.0,2.41
2023-10-31,425,2913,373,23,12.0,2.95
2023-11-30,425,2040,259,15,8.0,2.7
2023-12-31,425,2443,389,31,18.0,3.34
2020-01-31,426,3472,323,8,6.0,0.62
2020-02-29,426,4672,439,14,9.0,1.14
2020-03-31,426,4249,442,16,11.0,1.13
2020-04-30,426,5651,600,20,12.0,1.33
2020-05-31,426,7523,781,26,17.0,1.15
2020-06-30,426,7119,673,27,18.0,1.34
2020-07-31,426,6402,547,11,7.0,0.73
2020-08-31,426,10863,958,32,19.0,1.36
2020-09-30,426,4579,460,16,11.0,1.09
2020-10-31,426,5898,570,21,13.0,1.4
2020-11-30,426,4581,423,20,13.0,1.65
2020-12-31,426,6918,609,30,18.0,1.97
2021-01-31,426,6499,641,24,15.0,1.4
2021-02-28,426,9343,838,32,20.0,1.43
2021-03-31,426,4638,499,23,15.0,1.6
2021-04-30,426,5522,446,15,10.0,1.12
2021-05-31,426,4314,426,20,13.0,1.64
2021-06-30,426,6755,591,26,17.0,1.52
2021-07-31,426,5447,495,17,11.0,1.21
2021-08-31,426,8608,739,25,15.0,1.35
2021-09-30,426,6111,602,20,12.0,1.33
2021-10-31,426,10451,840,39,25.0,1.67
2021-11-30,426,4218,396,13,8.0,1.26
2021-12-31,426,7062,608,44,31.0,2.14
2022-01-31,426,2109,206,1,1.0,0.0
2022-02-28,426,6227,504,15,10.0,0.99
2022-03-31,426,6541,498,20,13.0,1.41
2022-04-30,426,4278,411,17,12.0,1.22
2022-05-31,426,5062,446,25,19.0,1.35
2022-06-30,426,3460,309,11,8.0,0.97
2022-07-31,426,7167,687,14,8.0,0.87
2022-08-31,426,4458,422,12,8.0,0.95
2022-09-30,426,4337,346,7,5.0,0.58
2022-10-31,426,4133,350,21,17.0,1.14
2022-11-30,426,5652,429,19,12.0,1.63
2022-12-31,426,2762,250,5,3.0,0.8
2023-01-31,426,5240,508,25,17.0,1.57
2023-02-28,426,4727,508,12,7.0,0.98
2023-03-31,426,4289,375,9,6.0,0.8
2023-04-30,426,6360,491,13,8.0,1.02
2023-05-31,426,3366,298,12,8.0,1.34
2023-06-30,426,5784,505,14,9.0,0.99
2023-07-31,426,14169,890,28,20.0,0.9
2023-08-31,426,5083,471,14,9.0,1.06
2023-09-30,426,7866,607,17,10.0,1.15
2023-10-31,426,4229,363,15,10.0,1.38
2023-11-30,426,5812,490,21,13.0,1.63
2023-12-31,426,5367,501,26,15.0,2.2
2020-01-31,427,5433,503,20,14.0,1.19
2020-02-29,427,5669,585,25,17.0,1.37
2020-03-31,427,3974,367,14,10.0,1.09
2020-04-30,427,5858,574,21,14.0,1.22
2020-05-31,427,4170,401,17,11.0,1.5
2020-06-30,427,5733,533,26,18.0,1.5
2020-07-31,427,8910,738,25,15.0,1.36
2020-08-31,427,4736,503,16,10.0,1.19
2020-09-30,427,4560,480,18,11.0,1.46
2020-10-31,427,4530,465,20,14.0,1.29
2020-11-30,427,5091,505,30,18.0,2.38
2020-12-31,427,3127,323,19,13.0,1.86
2021-01-31,427,38212,695,20,14.0,0.86
2021-02-28,427,5724,479,13,8.0,1.04
2021-03-31,427,8211,749,38,23.0,2.0
2021-04-30,427,20733,625,21,14.0,1.12
2021-05-31,427,4938,487,37,29.0,1.64
2021-06-30,427,6422,564,18,12.0,1.06
2021-07-31,427,6254,520,17,10.0,1.35
2021-08-31,427,7172,715,33,22.0,1.54
2021-09-30,427,5853,560,23,14.0,1.61
2021-10-31,427,7751,788,30,18.0,1.52
2021-11-30,427,4074,329,15,10.0,1.52
2021-12-31,427,5381,471,30,21.0,1.91
2022-01-31,427,29967,786,22,16.0,0.76
2022-02-28,427,6228,630,27,19.0,1.27
