review_id,product_sk_id,customer_id,rating_stars,review_text,sentiment_score,return_reason_tag,review_date
1368,735,18311,4,Solid performance.,0.5,,2021-09-18
1159,620,47033,4,Decent item for the price.,0.5,,2021-09-18
2229,950,42078,4,"Pretty good, does the job.",0.5,,2021-09-18
2795,1172,28614,1,Customer service was unhelpful.,-1.0,Quality Issue,2021-09-18
2806,1081,27953,5,Five stars!,1.0,,2021-09-18
4846,447,8462,2,Below average.,-0.5,Not as Described,2021-09-19
4984,398,38568,5,Five stars!,1.0,,2021-09-19
3762,872,33859,5,Exceeded my expectations.,1.0,,2021-09-19
4266,443,35303,5,Absolutely love it!,1.0,,2021-09-20
3679,254,39703,4,Good value.,0.5,,2021-09-20
4546,541,10733,4,"Pretty good, does the job.",0.5,,2021-09-20
323,534,26558,5,Five stars!,1.0,,2021-09-21
3188,410,17320,2,Not as advertised.,-0.5,Wrong Item,2021-09-21
3389,1054,27153,5,"Fast shipping, product as described.",1.0,,2021-09-21
1358,574,21747,5,Highly recommended.,1.0,,2021-09-21
1791,1083,43006,5,Will definitely buy again.,1.0,,2021-09-22
3286,13,37107,5,Five stars!,1.0,,2021-09-22
671,916,39624,5,Excellent quality.,1.0,,2021-09-22
4047,1,35887,4,"Pretty good, does the job.",0.5,,2021-09-23
4350,46,3763,3,Packaging was damaged.,0.0,,2021-09-23
2245,395,35700,5,Works perfectly.,1.0,,2021-09-23
4427,1146,14615,5,Great value for money.,1.0,,2021-09-24
1928,1203,40889,4,Decent item for the price.,0.5,,2021-09-24
4100,968,1458,1,Waste of money.,-1.0,Wrong Item,2021-09-24
4437,322,38607,1,Terrible experience.,-1.0,Not as Described,2021-09-25
4714,22,8005,3,Packaging was damaged.,0.0,,2021-09-25
343,973,3851,5,Highly recommended.,1.0,,2021-09-25
1281,908,38568,5,Five stars!,1.0,,2021-09-26
262,301,31528,4,Satisfied with the purchase.,0.5,,2021-09-26
2675,481,7932,5,Will definitely buy again.,1.0,,2021-09-26
4291,1010,30285,5,Exceeded my expectations.,1.0,,2021-09-26
4667,1089,14483,5,Great value for money.,1.0,,2021-09-27
4156,943,45906,5,"Fast shipping, product as described.",1.0,,2021-09-27
3811,267,49212,2,Stopped working after a week.,-0.5,Quality Issue,2021-09-27
3294,695,8574,1,Do not buy!,-1.0,Late Delivery,2021-09-27
4697,236,14759,5,Absolutely love it!,1.0,,2021-09-27
3217,397,49991,5,Works perfectly.,1.0,,2021-09-28
313,443,7240,2,Would not recommend.,-0.5,Not as Described,2021-09-28
3173,903,40055,5,Highly recommended.,1.0,,2021-09-28
4248,904,38340,3,You get what you pay for.,0.0,,2021-09-29
2356,370,32285,5,Great value for money.,1.0,,2021-09-29
3039,1131,7891,5,Excellent quality.,1.0,,2021-09-30
1899,496,35948,5,Works perfectly.,1.0,,2021-09-30
3461,69,47021,5,"Fast shipping, product as described.",1.0,,2021-09-30
15,954,2881,5,Five stars!,1.0,,2021-09-30
36,1072,3851,5,"Fast shipping, product as described.",1.0,,2021-09-30
3052,502,23433,3,Average quality.,0.0,,2021-09-30
2311,412,22584,1,Terrible experience.,-1.0,Wrong Item,2021-10-01
2101,923,12119,2,Stopped working after a week.,-0.5,Not as Described,2021-10-01
2375,484,28167,4,"Nice, but expected slightly better quality.",0.5,,2021-10-02
4165,1085,4394,4,Good value.,0.5,,2021-10-02
2121,429,26151,5,Best purchase ever.,1.0,,2021-10-02
4388,641,32730,5,Best purchase ever.,1.0,,2021-10-03
2233,991,1054,3,"Does the job, but nothing special.",0.0,,2021-10-03
4188,1088,20093,5,Five stars!,1.0,,2021-10-03
2559,204,38131,4,Decent item for the price.,0.5,,2021-10-03
2511,1032,26175,5,Five stars!,1.0,,2021-10-03
3585,881,17768,5,Great value for money.,1.0,,2021-10-03
4300,94,8351,4,Good value.,0.5,,2021-10-04
1164,1004,9959,5,Highly recommended.,1.0,,2021-10-04
2952,456,21729,5,Five stars!,1.0,,2021-10-04
2824,1137,15659,4,Decent item for the price.,0.5,,2021-10-05
963,36,26823,4,"Nice, but expected slightly better quality.",0.5,,2021-10-05
3594,431,48252,5,Will definitely buy again.,1.0,,2021-10-05
2046,354,1571,5,Works perfectly.,1.0,,2021-10-06
4031,35,35414,5,Excellent quality.,1.0,,2021-10-06
467,73,49077,5,Highly recommended.,1.0,,2021-10-06
2343,1006,40582,5,Absolutely love it!,1.0,,2021-10-06
4571,257,28533,5,Highly recommended.,1.0,,2021-10-07
301,368,49359,5,"Fast shipping, product as described.",1.0,,2021-10-07
2460,1089,12505,5,Absolutely love it!,1.0,,2021-10-07
4281,1088,28861,5,Works perfectly.,1.0,,2021-10-07
4739,795,41099,5,Excellent quality.,1.0,,2021-10-08
4908,1236,48533,1,Worst product I've bought.,-1.0,Late Delivery,2021-10-09
1394,425,4752,3,Mixed feelings.,0.0,,2021-10-09
4729,443,1755,4,"Pretty good, does the job.",0.5,,2021-10-09
1611,423,42106,5,Excellent quality.,1.0,,2021-10-10
2984,559,39616,5,Best purchase ever.,1.0,,2021-10-10
914,1097,22368,4,Satisfied with the purchase.,0.5,,2021-10-10
1138,618,19705,4,"Good product, but delivery was slow.",0.5,,2021-10-11
4837,189,44220,5,Works perfectly.,1.0,,2021-10-11
1957,4,40756,4,"Good product, but delivery was slow.",0.5,,2021-10-11
2606,494,42693,5,Excellent quality.,1.0,,2021-10-11
1342,297,7084,4,"Pretty good, does the job.",0.5,,2021-10-12
1856,1183,15124,4,"Pretty good, does the job.",0.5,,2021-10-12
2633,81,11167,5,Exceeded my expectations.,1.0,,2021-10-12
1563,955,30321,5,"Fast shipping, product as described.",1.0,,2021-10-13
2651,985,46837,4,Solid performance.,0.5,,2021-10-14
1846,1033,17448,5,Exceeded my expectations.,1.0,,2021-10-14
148,354,4235,3,Average quality.,0.0,,2021-10-14
3349,534,32324,5,Works perfectly.,1.0,,2021-10-14
3659,1158,5827,3,Average quality.,0.0,,2021-10-15
30,646,1884,5,Best purchase ever.,1.0,,2021-10-15
4914,1234,12183,5,"Fast shipping, product as described.",1.0,,2021-10-15
4951,255,38607,3,You get what you pay for.,0.0,,2021-10-15
3840,672,6104,5,Exceeded my expectations.,1.0,,2021-10-16
1758,1075,44756,5,Great value for money.,1.0,,2021-10-16
4890,28,2192,4,Decent item for the price.,0.5,,2021-10-16
2429,503,6548,5,Exceeded my expectations.,1.0,,2021-10-16
2220,721,42580,5,Excellent quality.,1.0,,2021-10-17
2517,970,20734,5,Absolutely love it!,1.0,,2021-10-17
3403,503,46312,2,Poor quality material.,-0.5,Wrong Item,2021-10-17
2915,987,36443,5,Highly recommended.,1.0,,2021-10-17
3056,794,15738,5,Five stars!,1.0,,2021-10-17
4436,440,48606,4,Solid performance.,0.5,,2021-10-17
4221,1035,19035,4,Decent item for the price.,0.5,,2021-10-18
4081,606,17185,4,Good value.,0.5,,2021-10-18
806,206,42161,5,Absolutely love it!,1.0,,2021-10-18
434,809,2427,1,Arrived broken.,-1.0,Late Delivery,2021-10-18
1728,721,32263,5,Excellent quality.,1.0,,2021-10-18
4421,1114,37933,4,Decent item for the price.,0.5,,2021-10-18
933,480,32761,5,Highly recommended.,1.0,,2021-10-18
4438,640,31869,5,Works perfectly.,1.0,,2021-10-19
1364,646,13885,5,Exceeded my expectations.,1.0,,2021-10-19
97,1081,4594,5,Will definitely buy again.,1.0,,2021-10-19
1947,820,44998,5,Excellent quality.,1.0,,2021-10-19
1780,200,4109,4,Solid performance.,0.5,,2021-10-19
3955,476,17519,3,You get what you pay for.,0.0,,2021-10-19
1366,600,9701,5,Will definitely buy again.,1.0,,2021-10-20
895,1081,22003,5,Works perfectly.,1.0,,2021-10-20
3915,627,34055,1,Terrible experience.,-1.0,Quality Issue,2021-10-20
2082,349,14937,3,Mixed feelings.,0.0,,2021-10-20
2959,938,19338,5,"Fast shipping, product as described.",1.0,,2021-10-22
2700,908,15675,3,You get what you pay for.,0.0,,2021-10-23
3678,159,23851,5,Highly recommended.,1.0,,2021-10-23
1981,888,31988,4,Solid performance.,0.5,,2021-10-23
4532,1115,7375,2,Not as advertised.,-0.5,Not as Described,2021-10-24
2943,1180,31311,2,Below average.,-0.5,Quality Issue,2021-10-24
4207,948,46216,1,Worst product I've bought.,-1.0,Not as Described,2021-10-24
3752,719,48788,4,"Good product, but delivery was slow.",0.5,,2021-10-24
4899,1012,3077,5,Great value for money.,1.0,,2021-10-24
1,606,17421,5,Excellent quality.,1.0,,2021-10-24
2902,534,34574,4,Satisfied with the purchase.,0.5,,2021-10-24
3268,908,26784,5,Great value for money.,1.0,,2021-10-25
4665,577,11433,3,You get what you pay for.,0.0,,2021-10-25
1000,997,25763,5,Excellent quality.,1.0,,2021-10-26
2601,998,49739,5,Best purchase ever.,1.0,,2021-10-26
1953,560,1406,5,Excellent quality.,1.0,,2021-10-26
2734,109,26784,5,Absolutely love it!,1.0,,2021-10-26
4303,616,44998,5,Exceeded my expectations.,1.0,,2021-10-27
2903,680,32908,3,"Does the job, but nothing special.",0.0,,2021-10-27
2169,1002,38972,4,Decent item for the price.,0.5,,2021-10-27
544,1146,4545,5,Works perfectly.,1.0,,2021-10-27
4299,792,5693,5,"Fast shipping, product as described.",1.0,,2021-10-27
4635,1222,46216,4,Decent item for the price.,0.5,,2021-10-27
1354,785,25321,5,Absolutely love it!,1.0,,2021-10-28
1787,1100,31989,1,Do not buy!,-1.0,Quality Issue,2021-10-29
2520,492,31727,5,Great value for money.,1.0,,2021-10-29
565,759,17448,5,Great value for money.,1.0,,2021-10-30
2965,524,17855,5,Absolutely love it!,1.0,,2021-10-30
2329,1144,20870,4,Good value.,0.5,,2021-10-30
1940,123,37883,4,"Pretty good, does the job.",0.5,,2021-10-31
2556,935,11170,4,Satisfied with the purchase.,0.5,,2021-11-01
3884,1041,1187,5,Five stars!,1.0,,2021-11-01
2015,269,38613,5,Exceeded my expectations.,1.0,,2021-11-01
2861,177,49816,5,Five stars!,1.0,,2021-11-01
4377,43,40890,4,"Good product, but delivery was slow.",0.5,,2021-11-02
111,370,9084,5,Excellent quality.,1.0,,2021-11-03
4330,360,49739,1,Terrible experience.,-1.0,Late Delivery,2021-11-03
3390,199,29072,5,Great value for money.,1.0,,2021-11-03
1279,299,7396,2,Not as advertised.,-0.5,Damaged,2021-11-03
2518,478,49244,5,Absolutely love it!,1.0,,2021-11-04
1675,482,3440,5,Absolutely love it!,1.0,,2021-11-04
2921,485,25190,4,"Pretty good, does the job.",0.5,,2021-11-04
501,1060,1579,5,Absolutely love it!,1.0,,2021-11-04
1013,24,43074,5,Great value for money.,1.0,,2021-11-04
4905,425,24801,4,"Nice, but expected slightly better quality.",0.5,,2021-11-05
2671,756,8769,1,Waste of money.,-1.0,Damaged,2021-11-05
956,16,26192,1,Customer service was unhelpful.,-1.0,Wrong Item,2021-11-05
2840,533,5852,5,Exceeded my expectations.,1.0,,2021-11-05
2772,513,40498,5,Works perfectly.,1.0,,2021-11-05
600,1131,9281,3,Packaging was damaged.,0.0,,2021-11-06
3042,96,41630,2,Stopped working after a week.,-0.5,Quality Issue,2021-11-06
4157,1033,34255,4,"Good product, but delivery was slow.",0.5,,2021-11-06
2472,1229,44214,1,Customer service was unhelpful.,-1.0,Wrong Item,2021-11-06
4985,954,15892,4,"Pretty good, does the job.",0.5,,2021-11-06
4820,563,46271,5,Highly recommended.,1.0,,2021-11-07
1678,399,11194,1,Do not buy!,-1.0,Quality Issue,2021-11-07
2277,207,41526,5,Absolutely love it!,1.0,,2021-11-08
1139,783,22721,5,Excellent quality.,1.0,,2021-11-09
1941,1012,14702,4,"Pretty good, does the job.",0.5,,2021-11-09
3954,432,24684,5,Excellent quality.,1.0,,2021-11-09
229,699,38676,5,"Fast shipping, product as described.",1.0,,2021-11-10
715,584,46326,5,Great value for money.,1.0,,2021-11-10
1359,213,14236,5,Excellent quality.,1.0,,2021-11-11
4709,822,16607,4,Solid performance.,0.5,,2021-11-11
291,39,11369,4,Satisfied with the purchase.,0.5,,2021-11-11
4731,1076,11217,1,Arrived broken.,-1.0,Not as Described,2021-11-11
4143,912,37968,2,Disappointed.,-0.5,Not as Described,2021-11-11
2656,1165,28758,3,You get what you pay for.,0.0,,2021-11-11
901,672,47570,5,"Fast shipping, product as described.",1.0,,2021-11-12
3948,1130,3836,5,"Fast shipping, product as described.",1.0,,2021-11-12
1033,1129,28470,5,Excellent quality.,1.0,,2021-11-12
2666,998,34148,4,"Nice, but expected slightly better quality.",0.5,,2021-11-12
2509,122,16906,5,Best purchase ever.,1.0,,2021-11-12
240,946,31945,4,Satisfied with the purchase.,0.5,,2021-11-12
1468,1005,13873,2,Stopped working after a week.,-0.5,Late Delivery,2021-11-13
300,713,6723,5,Five stars!,1.0,,2021-11-13
836,323,26247,1,Customer service was unhelpful.,-1.0,Damaged,2021-11-14
2382,801,45697,5,Great value for money.,1.0,,2021-11-14
4841,669,35464,5,Best purchase ever.,1.0,,2021-11-15
851,588,24272,1,Worst product I've bought.,-1.0,Not as Described,2021-11-15
2308,486,9933,5,"Fast shipping, product as described.",1.0,,2021-11-16
4929,1040,5704,5,Highly recommended.,1.0,,2021-11-16
3958,891,9373,5,Best purchase ever.,1.0,,2021-11-16
3157,72,35270,4,Solid performance.,0.5,,2021-11-16
3910,308,41108,5,Five stars!,1.0,,2021-11-17
1756,536,14950,1,Arrived broken.,-1.0,Not as Described,2021-11-18
3829,257,29173,4,Good value.,0.5,,2021-11-18
141,354,33334,5,Excellent quality.,1.0,,2021-11-19
3029,409,49803,3,You get what you pay for.,0.0,,2021-11-19
4312,842,21923,1,Arrived broken.,-1.0,Wrong Item,2021-11-19
585,721,18469,5,Five stars!,1.0,,2021-11-19
2834,1118,49976,5,Excellent quality.,1.0,,2021-11-19
2690,1097,36903,5,Highly recommended.,1.0,,2021-11-20
3060,134,25922,1,Do not buy!,-1.0,Late Delivery,2021-11-20
4020,938,38849,5,Great value for money.,1.0,,2021-11-20
4503,56,28489,5,Highly recommended.,1.0,,2021-11-20
2388,831,47287,4,"Nice, but expected slightly better quality.",0.5,,2021-11-21
2433,908,38614,4,Solid performance.,0.5,,2021-11-21
3285,312,16272,4,"Pretty good, does the job.",0.5,,2021-11-21
1907,996,44791,5,Great value for money.,1.0,,2021-11-22
2820,1098,22462,5,Excellent quality.,1.0,,2021-11-22
3607,930,7626,1,Worst product I've bought.,-1.0,Damaged,2021-11-23
3388,613,1458,4,Solid performance.,0.5,,2021-11-23
4013,1089,25197,5,Five stars!,1.0,,2021-11-23
1093,453,27906,4,Satisfied with the purchase.,0.5,,2021-11-23
2742,155,36103,5,Excellent quality.,1.0,,2021-11-23
4016,743,29524,1,Complete scam.,-1.0,Wrong Item,2021-11-24
2231,773,1352,2,Below average.,-0.5,Not as Described,2021-11-24
511,1211,33558,3,"Does the job, but nothing special.",0.0,,2021-11-25
2163,1144,29546,1,Waste of money.,-1.0,Not as Described,2021-11-25
561,1090,37730,3,Average quality.,0.0,,2021-11-26
909,1119,3840,4,Solid performance.,0.5,,2021-11-26
974,812,10521,5,Great value for money.,1.0,,2021-11-26
3066,1217,11395,4,"Pretty good, does the job.",0.5,,2021-11-27
2185,841,22492,5,Works perfectly.,1.0,,2021-11-27
3494,1005,31476,5,Best purchase ever.,1.0,,2021-11-27
4906,98,16763,5,Best purchase ever.,1.0,,2021-11-27
3269,575,16848,1,Worst product I've bought.,-1.0,Late Delivery,2021-11-27
2242,647,45721,5,Works perfectly.,1.0,,2021-11-27
55,671,33391,4,Solid performance.,0.5,,2021-11-28
2223,122,4135,5,Excellent quality.,1.0,,2021-11-28
319,872,45246,3,"It's okay, not great.",0.0,,2021-11-29
1533,315,23681,3,"It's okay, not great.",0.0,,2021-11-29
4362,1033,17821,1,Terrible experience.,-1.0,Quality Issue,2021-11-29
3177,215,47643,4,"Pretty good, does the job.",0.5,,2021-11-29
2737,918,5690,4,Satisfied with the purchase.,0.5,,2021-11-29
662,573,1119,4,Decent item for the price.,0.5,,2021-11-30
1823,1185,12903,5,Works perfectly.,1.0,,2021-12-01
1037,400,23622,1,Complete scam.,-1.0,Damaged,2021-12-01
2738,307,35551,5,"Fast shipping, product as described.",1.0,,2021-12-01
2425,254,6050,5,Highly recommended.,1.0,,2021-12-02
4781,614,2391,1,Waste of money.,-1.0,Late Delivery,2021-12-02
2477,654,1222,5,"Fast shipping, product as described.",1.0,,2021-12-02
673,197,20647,5,Absolutely love it!,1.0,,2021-12-02
4062,1125,16491,5,Absolutely love it!,1.0,,2021-12-03
2236,58,25184,5,Excellent quality.,1.0,,2021-12-03
4954,866,30918,5,Five stars!,1.0,,2021-12-03
905,574,32907,5,Will definitely buy again.,1.0,,2021-12-04
1480,410,49936,5,"Fast shipping, product as described.",1.0,,2021-12-04
4064,1076,26764,5,Highly recommended.,1.0,,2021-12-05
4440,943,4108,5,"Fast shipping, product as described.",1.0,,2021-12-05
1799,643,35893,5,Works perfectly.,1.0,,2021-12-05
3658,610,30625,4,Decent item for the price.,0.5,,2021-12-05
101,1177,13365,2,Below average.,-0.5,Late Delivery,2021-12-06
2034,1085,49870,2,Poor quality material.,-0.5,Damaged,2021-12-06
2053,1210,16808,1,Terrible experience.,-1.0,Quality Issue,2021-12-06
1338,181,43409,3,Average quality.,0.0,,2021-12-06
4617,1211,48187,4,"Nice, but expected slightly better quality.",0.5,,2021-12-06
2972,1243,1966,4,Decent item for the price.,0.5,,2021-12-06
3662,1018,20282,5,"Fast shipping, product as described.",1.0,,2021-12-07
201,757,31654,5,Will definitely buy again.,1.0,,2021-12-07
2782,1133,35439,4,"Nice, but expected slightly better quality.",0.5,,2021-12-07
4801,623,10707,5,Works perfectly.,1.0,,2021-12-08
3214,830,27984,5,"Fast shipping, product as described.",1.0,,2021-12-08
1289,1073,35302,5,Great value for money.,1.0,,2021-12-08
3414,176,38478,4,"Pretty good, does the job.",0.5,,2021-12-09
4748,477,23600,4,"Nice, but expected slightly better quality.",0.5,,2021-12-09
2361,367,22097,2,Poor quality material.,-0.5,Not as Described,2021-12-09
2134,693,12160,4,"Nice, but expected slightly better quality.",0.5,,2021-12-09
2138,198,29943,3,You get what you pay for.,0.0,,2021-12-09
1875,112,45038,4,Decent item for the price.,0.5,,2021-12-10
2350,787,6487,4,Good value.,0.5,,2021-12-10
4713,62,21555,3,You get what you pay for.,0.0,,2021-12-10
2914,1070,4362,1,Waste of money.,-1.0,Wrong Item,2021-12-10
605,1007,40391,5,Five stars!,1.0,,2021-12-10
1557,1189,22257,4,Decent item for the price.,0.5,,2021-12-10
2848,163,45293,5,Will definitely buy again.,1.0,,2021-12-11
1584,977,20462,1,Customer service was unhelpful.,-1.0,Damaged,2021-12-11
4092,1117,26738,5,Works perfectly.,1.0,,2021-12-11
185,60,13961,4,"Pretty good, does the job.",0.5,,2021-12-11
746,293,37448,1,Terrible experience.,-1.0,Late Delivery,2021-12-12
4206,1122,29953,5,Excellent quality.,1.0,,2021-12-12
3851,503,28031,4,Decent item for the price.,0.5,,2021-12-12
4286,669,34283,5,Highly recommended.,1.0,,2021-12-13
446,232,9494,1,Arrived broken.,-1.0,Quality Issue,2021-12-13
2529,191,22117,1,Waste of money.,-1.0,Damaged,2021-12-13
4329,969,41317,4,Good value.,0.5,,2021-12-13
3738,822,4362,5,Great value for money.,1.0,,2021-12-13
1685,1230,35092,5,Highly recommended.,1.0,,2021-12-13
4821,1080,27919,5,Best purchase ever.,1.0,,2021-12-13
2835,427,49427,4,Satisfied with the purchase.,0.5,,2021-12-14
4177,1091,10022,5,Great value for money.,1.0,,2021-12-14
3930,625,22965,3,Mixed feelings.,0.0,,2021-12-14
4918,798,31484,5,Great value for money.,1.0,,2021-12-14
3346,675,30197,4,"Good product, but delivery was slow.",0.5,,2021-12-14
3590,1079,47424,4,"Nice, but expected slightly better quality.",0.5,,2021-12-14
4007,620,15942,5,Will definitely buy again.,1.0,,2021-12-14
139,419,36394,5,Absolutely love it!,1.0,,2021-12-15
1621,1173,47810,5,Five stars!,1.0,,2021-12-15
436,895,2391,5,Exceeded my expectations.,1.0,,2021-12-15
1003,734,5187,5,Excellent quality.,1.0,,2021-12-15
347,556,12753,5,Will definitely buy again.,1.0,,2021-12-16
539,708,23822,5,Best purchase ever.,1.0,,2021-12-17
2486,1237,5973,5,Excellent quality.,1.0,,2021-12-17
2213,176,31306,4,Good value.,0.5,,2021-12-17
1360,542,4457,4,"Good product, but delivery was slow.",0.5,,2021-12-18
441,1061,19228,5,Five stars!,1.0,,2021-12-18
3529,408,17608,4,"Pretty good, does the job.",0.5,,2021-12-18
2217,835,36879,4,Good value.,0.5,,2021-12-18
779,545,27227,5,"Fast shipping, product as described.",1.0,,2021-12-19
358,911,38282,4,"Pretty good, does the job.",0.5,,2021-12-19
397,332,41468,1,Complete scam.,-1.0,Wrong Item,2021-12-19
623,697,14736,1,Complete scam.,-1.0,Wrong Item,2021-12-20
4896,725,42252,3,"It's okay, not great.",0.0,,2021-12-20
1599,966,5825,3,"Does the job, but nothing special.",0.0,,2021-12-20
3547,60,24659,5,Best purchase ever.,1.0,,2021-12-20
2761,1098,17213,5,Works perfectly.,1.0,,2021-12-21
1011,269,10925,5,Best purchase ever.,1.0,,2021-12-21
2536,862,44532,5,Will definitely buy again.,1.0,,2021-12-22
4531,1131,12729,5,Works perfectly.,1.0,,2021-12-22
1833,357,12225,3,Packaging was damaged.,0.0,,2021-12-22
382,1159,6385,5,Five stars!,1.0,,2021-12-23
2713,1028,5530,5,Highly recommended.,1.0,,2021-12-23
1944,116,33326,5,Excellent quality.,1.0,,2021-12-24
1348,1081,48182,1,Arrived broken.,-1.0,Quality Issue,2021-12-24
1529,178,12501,2,Below average.,-0.5,Quality Issue,2021-12-24
793,961,31209,5,Works perfectly.,1.0,,2021-12-24
1365,678,2655,3,Packaging was damaged.,0.0,,2021-12-24
1806,122,17562,5,Highly recommended.,1.0,,2021-12-24
3138,1117,41250,4,"Nice, but expected slightly better quality.",0.5,,2021-12-24
2458,880,35695,5,Works perfectly.,1.0,,2021-12-25
2786,95,49173,5,Will definitely buy again.,1.0,,2021-12-25
